Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_TS,Pickup_TS,Return_TS,City,Pickup_Lat,Pickup_Lon,Drop_Lat,Drop_Lon,Payment,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan,Driver_License,Notes,Customer_Feedback
RES-02926,C7638, CAR-14,Compact,2026-01-09 14:45,10/01/2026 10:45,2026-01-13 07:45,delhi,28.709537,77.094414,28.697331,77.084258,card,"106,214 km","106,544 km",61%,18.387139,76.742553,173 kmh,5,0,800,DISC15,40.0,840.0,standard,DL67543,Scratch on windows,good service
RES-02927,C3222,CAR-23 ,Compact,2026-01-30 09:59,2026-02-01 17:59:00,2026-02-06 01:59,Delhi,28.719249,77.084001,28.686903,77.113137,Card,95044km,"95,502 km",42 %,23.64,84.27,81,3,0,3000,DISC15,,3150.0,standard,DL67543,Speakers not working,Good mileage
RES-02928,C3207,CAR-09,Compact,2026-01-22 05:47,2026-01-25 00:47:00,2026-01-30 11:47,mumbai,19.074221,72.878004,19.056463,72.857822,wallet,60552km,61491km,0.8,20.07,75.933162,150 kmh,0,1,"₹ 1,200 /day",SAVE10,60.0,1260.0,eco,DL67543,Scratch on windows,Smooth going
RES-02929,C8082,CAR-13,Luxury,2026-02-14 13:45,2026-02-15 02:45,2026-02-23 09:45,delhi,28.707153,77.08469,28.691312,77.092458,wallet,59852km,"60,504km",0.7,22.422007,80.8592,96,6,0,1000,BOGUS99,50.0,1050.0,eco,INVALID,scratch on door,Good speaker
RES-02930,C7856,CAR-19 ,Economy,2026-01-19 06:05,2026-01-21 00:05:00,2026-01-22 18:05,Kolkata,22.579768,88.359154,22.586306,88.359947,UPI,97957,99176,73%,21.150345,75.6253,64,6,0,₹800/day,,40.0,840.0,standard,DL12345,Speakers not working,Smooth going
RES-02931,C8920,CAR-07 ,Economy,2026-01-03 13:17,2026/01/03 17:17,2026-01-10 12:17,Kolkata,22.578932,88.370764,22.592576,88.359543,cash,29792,30685km,89%,23.363302,76.05902,170 kmh,5,0,3000/day,BOGUS99,150.0,3150.0,standard,INVALID,Speakers not working,Good speaker
RES-02932,C6576,CAR-12,Economy,2026-02-21 10:56,2026-02-23 07:56,2026-03-01 16:56,BENGALURU,12.967242,77.590776,12.991495,77.591728,wallet,"49,519 km",51445,0.60,20.63,84.08,168 kmh,3,1,₹1000/day,,50.0,1050.0,eco,INVALID,scratch on door,email test@gmail.com
RES-02933,C9274,CAR-27,SUV,2026-01-02 11:53,2026/01/05 10:53,2026-01-06 03:53,Mumbai,19.072644,72.882576,19.070428,72.885374,Card,"45,104 km","45,773km",0.3,19.563,85.866861,127 kmh,0,0,1200/day,SAVE10,60.0,1260.0,standard,DL12345,Speakers not working,Good mileage
RES-02934,C3950,CAR 20,Economy,2026-02-23 20:19,2026/02/25 09:19,2026-03-05 12:19,blr,12.96205,77.591311,12.967298,77.589472,card,110585km,111238km,0.1,27.366622,72.9036,155 kmh,2,0,₹2500/day,SAVE10,125.0,2625.0,eco,INVALID,Bad Seats Quality,email test@gmail.com
RES-02935,C1235,car-08,Economy,2026-02-20 11:37,2026/02/21 02:37,2026-02-26 15:37,kolkata,22.577052,88.365364,22.569122,88.364775,card,79315,"79,570 km",0.50,17.237144,75.811055,179 kmh,1,0,1500/day,SAVE10,75.0,1575.0,standard,INVALID,scratch on door,good service
RES-02936,C1665,car-09,Luxury,2026-02-23 18:36,2026/02/26 08:36,2026-03-06 16:36,HYD,17.378314,78.467632,17.392724,78.493415,Card,"71,410km",73063,26%,22.4348,81.821388,133 kmh,2,1,₹3000/day,DISC15,,3150.0,standard,DL90871,Contact Rahul 9876543210,email test@gmail.com
RES-02937,C7449,car-02,Economy,2026-03-22 08:47,2026/03/24 06:47,2026-03-29 04:47,Kolkata,22.588325,88.368732,22.554697,88.365435,upi,"27,912 km","28,817km",43%,24.8284,87.07,91,5,0,₹800/day,DISC15,40.0,840.0,standard,INVALID,Scratch on windows,good service
RES-02938,C6168, CAR-08,Luxury,2026-02-22 12:18,24/02/2026 15:18,2026-02-28 15:18,HYD,17.399137,78.497581,17.378,78.4697,Card,"93,015 km","94,839km",0.52,13.22492,75.9,120 kmh,6,0,1500,BOGUS99,75.0,1575.0,standard,DL67543,Bad Seats Quality,Smooth going
RES-02939,C9070,CAR-18,Economy,2026-01-26 05:59,2026-01-26 19:59,2026-02-01 11:59,Mumbai,19.074328,72.859491,19.089058,72.858731,UPI,"66,595 km","67,851km",0.73,13.8731,84.37,154 kmh,1,0,₹3000/day,,150.0,3150.0,eco,INVALID,Bad Seats Quality,good service
RES-02940,C1402,CAR-19 ,SUV,2025-12-29 14:40,2026-01-01 07:40,2026-01-01 12:40,Mumbai,19.066283,72.861573,19.086737,72.858085,card,118984km,"119,222km",0.48,17.83,76.976118,155 kmh,3,0,2000,BOGUS99,100.0,2100.0,standard,DL67543,Contact Rahul 9876543210,email test@gmail.com
RES-02941,C1786,car-09,SUV,2026-03-30 12:34,01-04-2026 16:34,2026-04-06 02:34,Bengaluru,12.971547,77.59045,12.964097,77.610432,wallet,108349km,108322,0.54,20.06,72.85,73,6,0,2500/day,BOGUS99,125.0,2625.0,standard,INVALID,Contact Rahul 9876543210,Good speaker
RES-02942,C2714, CAR-01,SUV,2026-03-27 03:57,2026-03-27 22:57:00,2026-04-01 17:57,Mumbai,19.095408,72.885293,19.091262,72.862989,wallet,"5,891 km",7617,24 %,26.47,81.48,136 kmh,6,1,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco,INVALID,scratch on door,Good mileage
RES-02943,C6194,CAR 13,Luxury,2026-01-03 14:46,2026-01-05 05:71:71,2026-01-10 22:46,HYD,17.393841,78.490089,17.401114,78.494992,Card,"92,778 km",94299km,0.92,15.961551,84.7,76,6,0,₹2000/day,BOGUS99,100.0,2100.0,standard,DL90871,scratch on door,Good mileage
RES-02944,C4822, CAR-18,Luxury,2026-03-19 08:57,2026-03-21 18:57,2026-03-29 01:57,delhi,28.691708,77.10676,28.686636,77.084206,card,"52,546km",53419km,94%,21.25,76.1749,121 kmh,0,0,1500,DISC15,75.0,1575.0,premium,DL12345,scratch on door,Good mileage
RES-02945,C2014, CAR-17,Luxury,2026-01-10 15:19,11-01-2026 20:19,2026-01-19 19:19,kolkata,22.58876,88.35901,22.578364,88.34538,Card,94694,"95,917km",0.99,14.16,78.489656,158 kmh,4,0,₹ 800 /day,DISC15,40.0,840.0,standard,INVALID,scratch on door,Good mileage
RES-02946,C5677,CAR 30,Compact,2026-01-28 19:29,29/01/2026 23:29,2026-02-03 07:29,blr,12.977757,77.581789,12.974497,77.575121,wallet,103135km,"104,110 km",0.1,25.6531,72.2302,168 kmh,4,0,1000/day,BOGUS99,50.0,1050.0,premium,INVALID,Contact Rahul 9876543210,Good speaker
RES-02947,C7987,CAR-16 ,Economy,2026-03-03 03:59,04-03-2026 17:59,2026-03-07 00:59,Hyderabad,17.377694,78.49828,17.4009,78.473086,cash,"90,613km","92,054 km",0.9,18.6452,82.357,144 kmh,3,0,"₹ 2,500 /day",DISC15,125.0,2625.0,eco,DL67543,scratch on door,Smooth going
RES-02948,C7906,CAR 12,Compact,2026-03-16 20:02,2026/03/19 13:87,2026-03-23 02:02,CHENNAI,13.082781,80.257103,13.075117,80.280102,cash,"70,554km",71123,0.2,21.098421,77.3561,48,6,0,"₹ 2,000 /day",BOGUS99,,2100.0,premium,DL67543,scratch on door,good service
RES-02949,C7543,CAR 07,Compact,2026-01-28 11:52,28-01-2026 17:52,2026-02-04 16:52,kolkata,22.581476,88.36894,22.553311,88.353202,wallet,58945,59893km,0.6,18.7731,78.584399,171 kmh,0,0,2500,,125.0,2625.0,eco,DL90871,scratch on door,email test@gmail.com
RES-02950,C7626, CAR-26,Compact,2026-02-01 20:24,02/02/2026 12:24,2026-02-08 05:24,delhi,28.708386,77.098152,28.685842,77.106701,upi,60511,"61,007km",0.44,16.6277,86.905833,166 kmh,1,0,1500,SAVE10,75.0,1575.0,premium,INVALID,Bad Seats Quality,email test@gmail.com
RES-02951,C1695, CAR-26,Luxury,2026-03-28 15:45,2026-03-29 17:45,2026-04-02 13:45,BENGALURU,12.952266,77.610281,12.983516,77.578776,cash,81082,"83,051 km",0.3,12.789618,85.891192,98,1,0,₹ 800 /day,BOGUS99,40.0,840.0,eco,DL67543,Scratch on windows,Good mileage
RES-02952,C5120, CAR-12,Economy,2026-02-22 19:04,24-02-2026 00:04,2026-03-03 17:04,mumbai,19.088375,72.860518,19.080247,72.863659,cash,110009km,110220,23%,16.6232,75.22,41,1,0,1000/day,SAVE10,50.0,1050.0,premium,INVALID,scratch on door,good service
RES-02953,C8501, CAR-26,Compact,2026-01-25 15:49,2026-01-27 06:49:00,2026-01-28 13:49,kolkata,22.582711,88.372239,22.558388,88.357902,cash,"74,007km","75,111km",0.84,23.11,86.82,171 kmh,4,1,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium,INVALID,scratch on door,Good speaker
RES-02954,C1009, CAR-02,Compact,2026-01-17 17:52,2026-01-18 01:52,2026-01-25 09:52,Kolkata,22.570331,88.361012,22.570458,88.357218,wallet,116564,"117,030 km",57%,24.7875,74.31,94,4,1,"₹ 1,000 /day",DISC15,50.0,1050.0,premium,DL90871,Speakers not working,good service
RES-02955,C5148, CAR-16,Economy,2026-02-09 10:50,2026-02-10 15:50:00,2026-02-17 17:50,HYD,17.373359,78.506597,17.367718,78.473931,Card,"111,651km","112,313 km",30 %,12.3,84.159863,99,6,0,1200/day,,60.0,1260.0,standard,DL12345,Bad Seats Quality,Good mileage
RES-02956,C3560, CAR-23,Compact,2026-01-10 05:47,2026-01-12 13:47,2026-01-16 01:47,Hyderabad,17.390651,78.487032,17.395774,78.498518,card,"26,308km","27,886 km",0.4,13.716625,75.4,175 kmh,3,1,₹2000/day,DISC15,100.0,2100.0,premium,DL12345,scratch on door,Smooth going
RES-02957,C5266,CAR-28 ,Economy,2026-02-06 07:21,2026/02/08 17:21,2026-02-10 14:21,kolkata,22.582383,88.362863,22.555007,88.359373,UPI,"95,116 km",94827km,0.89,26.618185,72.4207,69,0,0,₹1500/day,SAVE10,75.0,1575.0,premium,DL12345,Speakers not working,Smooth going
RES-02958,C9368,car-26,SUV,2026-03-05 17:16,2026/03/05 21:16,2026-03-09 07:16,Kolkata,22.555056,88.373036,22.558803,88.360393,cash,"67,044 km",68377km,65%,27.14,83.85,60,6,0,"₹ 1,000 /day",DISC15,50.0,1050.0,standard,DL12345,Speakers not working,Good mileage
RES-02959,C8718,CAR-25,SUV,2026-03-22 13:53,2026-03-25 13:53,2026-03-28 08:53,HYD,17.384142,78.479839,17.365006,78.475676,Card,"52,530 km",53900km,21%,22.454381,80.92,160 kmh,3,0,2500/day,DISC15,125.0,2625.0,premium,DL67543,Bad Seats Quality,Smooth going
RES-02960,C6600,CAR 06,Compact,2026-01-14 13:28,15-01-2026 06:28,2026-01-15 11:28,Chennai,13.079426,80.264943,13.095222,80.28156,wallet,"29,950 km",31898km,0.20,20.129896,76.2194,167 kmh,5,0,₹800/day,DISC15,,840.0,premium,DL90871,Contact Rahul 9876543210,Good speaker
RES-02961,C5043,CAR-20 ,SUV,2026-02-17 06:23,2026-02-18 15:23:00,2026-02-22 17:23,delhi,28.684655,77.113663,28.707466,77.121246,cash,75435,"76,157 km",0.17,20.854,75.4073,71,4,0,₹2500/day,SAVE10,125.0,2625.0,premium,INVALID,Contact Rahul 9876543210,Smooth going
RES-02962,C5259,CAR-16 ,SUV,2026-02-14 12:15,2026-02-15 10:15:00,2026-02-22 06:15,Mumbai,19.090242,72.86818,19.057345,72.867982,cash,"10,900km",11112km,74%,20.99,78.3386,167 kmh,1,0,₹ 800 /day,SAVE10,40.0,840.0,standard,INVALID,Bad Seats Quality,good service
RES-02963,C2022,car-09,SUV,2026-04-01 20:12,01/04/2026 22:12,2026-04-10 06:12,BENGALURU,12.967004,77.602249,12.975867,77.607993,wallet,"102,900km","104,453 km",56 %,12.398082,73.9474,141 kmh,0,0,1200/day,BOGUS99,60.0,1260.0,eco,DL67543,Contact Rahul 9876543210,Good mileage
RES-02964,C8637,car-29,SUV,2026-01-16 21:28,2026/01/19 16:28,2026-01-23 14:28,mumbai,19.082058,72.883644,19.066661,72.858686,Card,"40,983 km",41418km,0.37,15.5909,83.6464,61,0,0,₹2500/day,DISC15,125.0,2625.0,standard,DL12345,Scratch on windows,email test@gmail.com
RES-02965,C1766,CAR-18 ,Luxury,2026-02-02 19:51,04-02-2026 05:51,2026-02-10 22:51,Chennai,13.074762,80.267672,13.083706,80.278804,upi,107861km,"109,376 km",82%,27.0605,78.8595,171 kmh,4,0,2000/day,BOGUS99,100.0,2100.0,eco,INVALID,Scratch on windows,Good mileage
RES-02966,C9798, CAR-03,Luxury,2026-01-31 09:11,2026-02-02 21:11:00,2026-02-07 17:11,Bengaluru,12.965638,77.596595,12.959341,77.605882,UPI,118674km,118810,0.8,27.736844,86.1159,49,3,0,"₹ 3,000 /day",DISC15,150.0,3150.0,eco,INVALID,Contact Rahul 9876543210,good service
RES-02967,C2234,CAR-19,Luxury,2026-02-20 18:04,2026-02-21 05:04:00,2026-02-26 10:04,mumbai,19.0639,72.869371,19.083948,72.896954,card,34779,36175km,18%,23.600724,81.67,40,1,1,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard,INVALID,Scratch on windows,Good mileage
RES-02968,C9228,car-05,SUV,2026-02-21 19:07,2026-02-23 22:07:00,2026-03-04 01:07,CHENNAI,13.081881,80.287601,13.069592,80.280162,card,"93,873km",94156,52%,15.245944,78.4778,158 kmh,3,0,800/day,BOGUS99,40.0,840.0,eco,DL67543,Bad Seats Quality,Smooth going
RES-02969,C8260, CAR-03,SUV,2026-03-12 16:40,2026-03-14 20:40,2026-03-20 06:40,kolkata,22.570198,88.383376,22.570834,88.359597,card,67139,"66,679 km",12 %,13.032164,72.877706,88,1,0,₹1500/day,,,1575.0,eco,DL67543,Scratch on windows,Smooth going
RES-02970,C4098,CAR-10,Compact,2026-03-19 05:21,2026-03-20 04:21:00,2026-03-27 17:21,mumbai,19.095864,72.881606,19.058206,72.897603,card,"20,871km","21,059 km",0.09,16.456409,80.82,155 kmh,2,0,1000/day,DISC15,50.0,1050.0,standard,INVALID,Scratch on windows,Good speaker
RES-02971,C2084,CAR-18,SUV,2026-01-28 18:21,31-01-2026 08:21,2026-02-03 13:21,Bengaluru,12.965434,77.587188,12.991275,77.6089,UPI,"53,450 km",53745,0.7,15.99,73.048655,92,0,0,1500,BOGUS99,75.0,1575.0,premium,INVALID,Bad Seats Quality,Smooth going
RES-02972,C2916,CAR-07,Luxury,2026-02-25 22:50,26/02/2026 02:50,2026-03-03 01:50,HYD,17.383886,78.483798,17.391699,78.474597,Card,106569,108513,0.64,22.57,86.852651,162 kmh,6,0,₹3000/day,SAVE10,,3150.0,eco,INVALID,scratch on door,Smooth going
RES-02973,C3864,CAR-27,Economy,2026-02-09 10:35,2026-02-10 07:35,2026-02-13 14:35,delhi,28.723609,77.11671,28.72254,77.092293,UPI,"22,555km","24,041km",52 %,22.11253,86.0963,180 kmh,2,1,3000/day,BOGUS99,,3150.0,standard,DL90871,Contact Rahul 9876543210,good service
RES-02974,C4808,CAR-04 ,Economy,2026-01-21 01:19,2026-01-21 10:19:00,2026-01-29 18:19,delhi,28.718063,77.113019,28.714363,77.101349,Card,94979,"95,766 km",50%,22.45,78.12328,140 kmh,5,1,₹2500/day,,,2625.0,premium,DL67543,scratch on door,good service
RES-02975,C7362,car-26,Luxury,2026-02-23 17:42,2026-02-24 17:42,2026-02-26 23:42,Bengaluru,12.987559,77.606664,12.960256,77.586865,card,43361,43333,0.10,22.365835,86.0475,126 kmh,1,1,"₹ 1,000 /day",SAVE10,50.0,1050.0,standard,DL67543,Speakers not working,email test@gmail.com
RES-02976,C2918,CAR-01 ,Compact,2026-03-19 09:32,2026-03-20 16:32,2026-03-25 10:32,HYD,17.404319,78.479176,17.377377,78.489882,upi,47048km,"47,334km",14%,22.2104,82.97,76,0,1,3000,SAVE10,150.0,3150.0,standard,DL90871,Speakers not working,email test@gmail.com
RES-02977,C3296,CAR-25,Economy,2026-02-22 10:48,2026-02-22 14:48,2026-03-01 12:48,Hyderabad,17.37599,78.501402,17.388223,78.472573,cash,16061,16293km,82%,22.1779,82.18,91,2,0,1500,BOGUS99,75.0,1575.0,premium,DL67543,Scratch on windows,email test@gmail.com
RES-02978,C4392,CAR-17 ,Compact,2026-01-21 12:28,23-01-2026 08:28,2026-01-30 08:28,BENGALURU,12.975682,77.593933,12.987587,77.57699,UPI,"70,417km",70617,95%,22.34,83.932628,153 kmh,3,0,3000/day,SAVE10,150.0,3150.0,eco,DL67543,scratch on door,Smooth going
RES-02979,C7021, CAR-20,SUV,2026-01-10 11:59,2026/01/13 04:59,2026-01-14 22:59,Mumbai,19.060194,72.893251,19.08724,72.895725,card,5467km,6028,0.15,21.72,77.0224,163 kmh,1,0,₹ 800 /day,DISC15,40.0,840.0,standard,DL12345,Bad Seats Quality,good service
RES-02980,C1100, CAR-28,SUV,2026-02-22 00:27,24/02/2026 02:27,2026-02-24 21:27,Chennai,13.100701,80.252225,13.091796,80.284897,card,86752km,87829km,0.1,26.6179,86.38,161 kmh,1,0,1500/day,SAVE10,,1575.0,premium,DL67543,Speakers not working,Good speaker
RES-02981,C2764, CAR-04,SUV,2026-03-06 20:05,2026-03-08 00:05,2026-03-11 02:05,mumbai,19.056039,72.872009,19.06648,72.865131,cash,"6,152 km","6,962 km",25%,13.562,84.268724,178 kmh,3,0,₹ 800 /day,SAVE10,40.0,840.0,standard,DL90871,Bad Seats Quality,Good mileage
RES-02982,C1773,CAR-20,Compact,2026-02-10 06:40,12/02/2026 19:40,2026-02-13 19:40,Chennai,13.086553,80.284398,13.102414,80.275562,card,"31,650km","32,260km",0.2,15.082131,72.5726,69,5,0,2500,SAVE10,125.0,2625.0,premium,DL12345,Speakers not working,Good mileage
RES-02983,C1410,CAR 29,Economy,2026-02-06 09:31,2026-02-07 02:31:00,2026-02-14 17:31,bangalore,12.990731,77.586705,12.976979,77.606047,UPI,66916,"67,137 km",92%,23.264333,78.4239,167 kmh,6,0,1200,SAVE10,,1260.0,premium,DL67543,Bad Seats Quality,Good speaker
RES-02984,C4204, CAR-21,Luxury,2026-02-22 12:00,2026/02/23 16:00,2026-02-27 11:00,kolkata,22.553322,88.3593,22.561008,88.355875,upi,"43,297km",44089km,0.33,15.73,79.219947,134 kmh,4,1,3000,,150.0,3150.0,standard,INVALID,Contact Rahul 9876543210,Good speaker
RES-02985,C4611, CAR-06,Luxury,2026-01-15 01:00,17/01/2026 01:00,2026-01-18 10:00,mumbai,19.064058,72.882928,19.094983,72.858859,wallet,46491km,"46,810km",0.16,22.8552,77.506,52,6,0,"₹ 2,000 /day",SAVE10,100.0,2100.0,eco,DL90871,Bad Seats Quality,Smooth going
RES-02986,C6414, CAR-11,Economy,2026-01-20 11:43,23/01/2026 09:43,2026-01-29 12:43,bangalore,12.991373,77.594418,12.962189,77.585651,wallet,115183km,115649km,63 %,16.5939,75.39,97,6,0,"₹ 1,200 /day",,,1260.0,premium,DL90871,Bad Seats Quality,Good mileage
RES-02987,C4356,car-12,Economy,2026-02-21 13:46,2026-02-21 18:46,2026-02-24 22:46,delhi,28.714369,77.109389,28.715369,77.08649,wallet,"47,710 km","47,680 km",0.7,14.8,84.2299,144 kmh,4,0,₹1500/day,BOGUS99,75.0,1575.0,standard,DL90871,scratch on door,Good mileage
RES-02988,C2187, CAR-17,Luxury,2025-12-30 03:32,01/01/2026 07:32,2026-01-05 16:32,HYD,17.392489,78.491679,17.392124,78.481111,cash,"24,907km",26376,82 %,14.925637,72.7,175 kmh,5,1,1000/day,DISC15,,1050.0,premium,DL12345,Scratch on windows,email test@gmail.com
RES-02989,C8930,car-17,Economy,2026-01-06 06:44,2026-01-06 08:44,2026-01-08 00:44,blr,12.964662,77.611066,12.973193,77.599977,upi,"82,739km",83839km,18 %,21.195376,78.4744,44,6,0,"₹ 1,500 /day",DISC15,75.0,1575.0,eco,INVALID,Bad Seats Quality,email test@gmail.com
RES-02990,C6011, CAR-17,Compact,2026-03-02 13:13,2026-03-03 00:13:00,2026-03-11 04:13,Mumbai,19.070729,72.879771,19.078199,72.880375,wallet,"21,087km",21935,0.43,19.6749,76.34,99,3,0,800,,,840.0,standard,DL67543,Speakers not working,email test@gmail.com
RES-02991,C5485, CAR-01,Economy,2026-01-08 04:16,08/01/2026 14:16,2026-01-14 15:16,mumbai,19.095002,72.886612,19.069963,72.883853,wallet,51353km,"52,414km",76%,14.9219,82.005739,173 kmh,2,0,"₹ 2,500 /day",,125.0,2625.0,standard,DL67543,Bad Seats Quality,email test@gmail.com
RES-02992,C6862,CAR-10,Compact,2026-01-08 15:06,2026-01-10 17:06,2026-01-18 10:06,BENGALURU,12.986746,77.574694,12.990334,77.595188,wallet,88012km,89345km,77 %,26.78,76.5836,163 kmh,0,0,1000,DISC15,50.0,1050.0,eco,DL12345,Scratch on windows,good service
RES-02993,C3393, CAR-11,Luxury,2026-01-24 08:16,25/01/2026 21:16,2026-01-26 03:16,kolkata,22.559217,88.356973,22.56256,88.366787,UPI,100114,"100,875 km",0.1,18.307597,72.454847,45,4,0,2500/day,BOGUS99,125.0,2625.0,premium,DL12345,Scratch on windows,Good mileage
RES-02994,C2985,car-11,SUV,2026-02-01 10:06,2026-02-04 08:06,2026-02-12 03:06,Hyderabad,17.367507,78.500314,17.389486,78.493154,UPI,74615km,74542,0.6,22.27,85.9,152 kmh,2,0,"₹ 2,000 /day",,100.0,2100.0,premium,INVALID,Speakers not working,Good speaker
RES-02995,C3220,CAR-30 ,Economy,2026-03-02 19:07,2026/03/05 13:07,2026-03-08 23:07,Mumbai,19.06602,72.885836,19.079956,72.887678,upi,"40,175km","41,729 km",55 %,18.578943,79.65,161 kmh,4,1,1000/day,BOGUS99,50.0,1050.0,standard,DL12345,Speakers not working,Good mileage
RES-02996,C3698,car-23,Compact,2026-01-14 21:52,2026-01-16 12:52:00,2026-01-22 16:52,Chennai,13.099375,80.284513,13.065114,80.253781,wallet,29312,31222km,73%,26.2,80.82,124 kmh,5,1,800/day,BOGUS99,40.0,840.0,standard,INVALID,Speakers not working,Good mileage
RES-02997,C4148,CAR 13,SUV,2026-01-01 07:26,2026-01-03 03:26:00,2026-01-07 08:26,delhi,28.710122,77.118727,28.69157,77.104434,UPI,82198,"82,920km",0.83,26.309461,80.8343,129 kmh,2,0,₹800/day,DISC15,40.0,840.0,standard,DL90871,Scratch on windows,email test@gmail.com
RES-02998,C4272,CAR 17,Economy,2026-02-06 08:19,07-02-2026 07:19,2026-02-09 06:19,Chennai,13.092699,80.261254,13.08681,80.252931,Card,52421,"53,112 km",75 %,17.633427,84.5418,169 kmh,4,0,"₹ 1,000 /day",BOGUS99,50.0,1050.0,standard,DL67543,Scratch on windows,good service
RES-02999,C9058,CAR-06,Economy,2026-03-19 00:00,20/03/2026 11:00,2026-03-28 09:00,Mumbai,19.07344,72.866957,19.062096,72.895805,wallet,15354km,"16,783km",0.5,22.7507,77.850639,90,0,1,1000,BOGUS99,50.0,1050.0,standard,DL90871,Contact Rahul 9876543210,Good speaker
RES-03000,C9338,CAR-24,SUV,2026-03-06 08:11,2026-03-06 15:11:00,2026-03-08 02:11,Delhi,28.720754,77.11903,28.713746,77.118707,Card,"61,200km",62181km,22%,17.877286,82.67,66,4,0,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco,DL90871,Speakers not working,good service
RES-03001,C4248,CAR 05,SUV,2026-02-11 02:35,13-02-2026 02:35,2026-02-20 21:35,mumbai,19.066239,72.882777,19.061622,72.861541,upi,"81,721 km","81,831 km",25%,23.9683,87.0699,77,2,0,"₹ 2,000 /day",,100.0,2100.0,standard,INVALID,Scratch on windows,Good mileage
RES-03002,C6150,CAR-25,Compact,2026-02-02 19:30,2026-02-03 16:30,2026-02-04 11:30,blr,12.976289,77.600342,12.969958,77.581493,wallet,106953km,107284km,74%,15.83,78.59,135 kmh,5,0,"₹ 3,000 /day",BOGUS99,150.0,3150.0,premium,DL12345,Contact Rahul 9876543210,Good speaker
RES-03003,C7109,CAR-08,Compact,2026-01-31 09:02,03-02-2026 04:02,2026-02-08 13:02,blr,12.955868,77.589116,12.982082,77.58979,UPI,"90,179 km",90406,0.35,19.02,79.4,97,1,0,1200/day,,60.0,1260.0,standard,DL67543,scratch on door,good service
RES-03004,C5620,CAR-08 ,Luxury,2026-01-17 17:54,2026/01/18 08:54,2026-01-18 15:54,blr,12.954236,77.591572,12.984914,77.581997,cash,30663,31791,99 %,23.99,72.118962,136 kmh,0,0,800/day,DISC15,40.0,840.0,eco,DL67543,Speakers not working,good service
RES-03005,C8002, CAR-02,Luxury,2026-03-28 03:01,28-03-2026 21:01,2026-04-04 14:01,Kolkata,22.588263,88.382531,22.553541,88.370324,card,"40,793km",42221km,0.4,22.55,73.252609,145 kmh,1,0,1500,DISC15,75.0,1575.0,standard,DL67543,scratch on door,Good mileage
RES-03006,C2275,car-03,SUV,2026-03-19 10:30,21/03/2026 20:30,2026-03-27 12:30,Kolkata,22.566661,88.370774,22.570041,88.375091,UPI,"81,822km","81,880 km",0.1,26.212197,81.2811,142 kmh,4,0,₹1500/day,BOGUS99,75.0,1575.0,standard,DL90871,Bad Seats Quality,Smooth going
RES-03007,C1656,CAR-15,Economy,2026-02-25 12:27,27-02-2026 22:27,2026-03-04 03:27,mumbai,19.084262,72.8653,19.078589,72.877941,cash,"39,451 km","41,358 km",0.26,12.4373,85.8,59,5,1,1500/day,DISC15,75.0,1575.0,eco,INVALID,Bad Seats Quality,email test@gmail.com
RES-03008,C1134, CAR-24,Compact,2026-02-05 15:20,2026/02/06 15:20,2026-02-10 14:20,Mumbai,19.059806,72.863461,19.089735,72.890968,upi,22916km,24152km,62 %,27.952463,80.9194,45,0,0,"₹ 2,500 /day",,125.0,2625.0,premium,DL67543,Bad Seats Quality,email test@gmail.com
RES-03009,C2218,CAR-14 ,Luxury,2026-03-30 17:59,31/03/2026 11:59,2026-04-03 03:59,Mumbai,19.088328,72.866992,19.060468,72.8935,Card,"84,858 km",86589,75 %,26.9339,73.716559,173 kmh,2,0,3000,DISC15,150.0,3150.0,premium,INVALID,Scratch on windows,Smooth going
RES-03010,C2113,CAR-26,Economy,2026-03-25 18:58,2026-03-28 09:58:00,2026-03-28 23:58,Bengaluru,12.975745,77.595682,12.980303,77.58782,Card,"116,024 km",117947,0.5,12.805661,84.953749,46,6,1,₹2000/day,BOGUS99,100.0,2100.0,eco,INVALID,Contact Rahul 9876543210,Smooth going
